value	Присоединительный квадрат: 3/4"\nДлина: 350 мм	Приєднувальний квадрат: 3/4"\nДовжина: 350 мм
value	Присоединительный квадрат: 1/2"\nРазмер: HEX 8мм\nДлина: 55мм	Приєднувальний квадрат: 1/2"\nРозмір: HEX 8мм\nДовжина: 55мм
value	Присоединительный квадрат: 1/2"\nРазмер: RIBE M12\nДлина: 100мм	Приєднувальний квадрат: 1/2"\nРозмір: RIBE M12\nДовжина: 100мм
value	Присоединительный квадрат: 1/4"\nДлина: 185 мм	Приєднувальний квадрат: 1/4"\nДовжина: 185 мм
value	Присоединительный квадрат: 1/4"\nРазмер: HEX 6мм\nДлина: 37мм	Приєднувальний квадрат: 1/4"\nРозмір: HEX 6мм\nДовжина: 37мм
value	Длина: 200 мм	Довжина: 200 мм
value	15 ед.	15 од.
value	Присоединительный квадрат: 1/2"\nРазмер: HEX 10мм\nДлина: 80мм	Приєднувальний квадрат: 1/2"\nРозмір: HEX 10мм\nДовжина: 80мм
value	Присоединительный квадрат: 1/2"\nРазмер: SPLINE M10\nДлина: 100мм	Приєднувальний квадрат: 1/2"\nРозмір: SPLINE M10\nДовжина: 100мм
value	Биты 1/4" PH2 65 мм: 10 шт	Біти 1/4" PH2 65 мм: 10 шт
value	разрезной	розрізний
value	PH (крестовые)\nPZ (крестовые)\nSL (шлицевые)\nTorx\nШестигранные\nSQ	PH (хрестові)\nPZ (хрестові)\nSL (шліцеві)\nTorx\nШестигранні\nSQ
value	Битодержатель 1/4" L-образный с магнитом	Бітотримач 1/4" L-подібний з магнітом
value	Плоскогубцы 7", Плоскогубцы с удлиненными губками 8", Бокорезы 7"	Плоскогубці 7", Плоскогубці з подовженими губками 8", Бокорізи 7"
value	Манометр \nШланг высокого давления с клапаном (15") \nСоединители – адаптеры под свечу накала \nСоединители - адаптеры под форсунки \nШайбы/уплотнения \nКейс (размеры: 380х310х92 мм)	Манометр \nШланг високого тиску з клапаном (15") \nЗ'єднувачі – адаптери під свічку розжарювання \nЗ'єднувачі - адаптери під форсунки \nШайби/ущільнення \nКейс (розміри: 380х310х92 мм)
value	Плоскогубцы - 7", бокорезы - 6", плоскогубцы с удлиненными губками - 8"	Плоскогубці - 7", бокорізи - 6", плоскогубці з подовженими губками - 8"
value	Кардан шарнирный	Кардан шарнірний
value	Фонарь инспекционный	Ліхтар інспекційний
value	Аккумуляторные	Акумуляторні
value	ручной	ручний
value	Присоединительный квадрат: 1/2"\nРазмер: HEX 7мм\nДлина: 100мм	Приєднувальний квадрат: 1/2"\nРозмір: HEX 7мм\nДовжина: 100мм
value	Длина: 530 мм	Довжина: 530 мм
value	Рабочий размер: 22мм (7/8")\nПрисоединительный размер: 3/8" квадрат или 1" шестигранник	Робочий розмір: 22мм (7/8")\nПриєднувальний розмір: 3/8" квадрат або 1" шестигранник
value	Присоединительный квадрат: 1/2"\nРазмер: SPLINE M12\nДлина: 140мм	Приєднувальний квадрат: 1/2"\nРозмір: SPLINE M12\nДовжина: 140мм
value	Карданный	Карданний
value	Присоединительный квадрат: 1/4"\nРазмер: HEX 8мм\nДлина: 19,5мм	Приєднувальний квадрат: 1/4"\nРозмір: HEX 8мм\nДовжина: 19,5мм
value	Присоединительный квадрат: 1/2"\nРазмер: 13мм\nДлина: 34мм	Приєднувальний квадрат: 1/2"\nРозмір: 13мм\nДовжина: 34мм
value	Присоединительный квадрат: 1/4"\nРазмер: HEX 6мм\nДлина: 19,5мм	Приєднувальний квадрат: 1/4"\nРозмір: HEX 6мм\nДовжина: 19,5мм
value	Присоединительный квадрат: 3/4"\nДлина: 512 мм	Приєднувальний квадрат: 3/4"\nДовжина: 512 мм
value	Расход воздуха: 283,17 л/мин. \nВход воздуха: 1/4 дюйма \nВоздушный шланг: 3/8 дюйма	Витрата повітря: 283,17 л/хв. \nВхід повітря: 1/4 дюйма \nПовітряний шланг: 3/8 дюйма
value	Длина: 171 мм	Довжина: 171 мм
value	Присоединительный квадрат: 1/2"\nРазмер: SPLINE M14\nДлина: 140мм	Приєднувальний квадрат: 1/2"\nРозмір: SPLINE M14\nДовжина: 140мм
value	Биты 1/2" 10 мм L-30 мм Torx: T25, T30, T40, Т45, Т50, Т55, Держатель бит 1/2"х10 мм	Біти 1/2" 10 мм L-30 мм Torx: T25, T30, T40, Т45, Т50, Т55, Тримач біт 1/2"х10 мм
value	Диаметр проволоки: алюминий - 3 мм; сталь - 2 мм \nДиаметр зачищаемых проводов: 1,2 и 1,6 мм	Діаметр дроту: алюміній - 3 мм; сталь - 2 мм \nДіаметр зачищуваних проводів: 1,2 і 1,6 мм
value	Размеры: 10х140мм, 12х150мм, 15х160мм, 19х180мм, 22х200мм	Розміри: 10х140мм, 12х150мм, 15х160мм, 19х180мм, 22х200мм
value	Белый	Білий
value	6-гранные	6-гранні
value	Короткая (мини трещётка)	Коротка (міні тріскачка)
value	PH (крестовые)\nPZ (крестовые)\nSL (шлицевые)\nTorx\nШестигранные	PH (хрестові)\nPZ (хрестові)\nSL (шліцеві)\nTorx\nШестигранні
value	Задняя панель для инструментальной тележки. На заднюю панель может быть размещено до 10 крючков длиной 2". Может использоваться только с тележками серий PRO-LINE и GENERAL.	Задня панель для інструментального візка. На задню панель може бути розміщено до 10 гачків довжиною 2". Може використовуватися лише з візками серій PRO-LINE та GENERAL.
value	Присоединительный квадрат: 1/4"\nРазмер: HEX 4мм\nДлина: 37мм	Приєднувальний квадрат: 1/4"\nРозмір: HEX 4мм\nДовжина: 37мм
value	Присоединительный квадрат: 1/4"\nРазмер: HEX 8мм\nДлина: 37мм	Приєднувальний квадрат: 1/4"\nРозмір: HEX 8мм\nДовжина: 37мм
value	Присоединительный квадрат: 1/2"\nРазмер: SPLINE M14\nДлина: 55мм	Приєднувальний квадрат: 1/2"\nРозмір: SPLINE M14\nДовжина: 55мм
value	Присоединительный квадрат: 3/8"\nДлина: 46 мм	Приєднувальний квадрат: 3/8"\nДовжина: 46 мм
value	Рабочий размер: E12\nПрисоединительный квадрат: 1/2"\nДлина: 140мм\nПрименяемость: BMW, Mercedes, Opel, Vauxhall и др.	Робочий розмір: E12\nПриєднувальний квадрат: 1/2"\nДовжина: 140мм\nЗастосовність: BMW, Mercedes, Opel, Vauxhall та ін.
value	Присоединительный квадрат: 1/4"\nРазмер: PH3\nДлина: 37мм	Приєднувальний квадрат: 1/4"\nРозмір: PH3\nДовжина: 37мм
value	Присоединительный квадрат: 1/2"\nТип: Hex\nРабочий размер: 7/8"(22 мм)	Приєднувальний квадрат: 1/2"\nТип: Hex\nРобочий розмір: 7/8"(22 мм)
value	Присоединительный квадрат: 1/4"\nРазмер: HEX 4мм\nДлина: 19,5мм	Приєднувальний квадрат: 1/4"\nРозмір: HEX 4мм\nДовжина: 19,5мм
value	Присоединительный квадрат: 1/2"\nРазмер: HEX 7мм\nДлина: 55мм	Приєднувальний квадрат: 1/2"\nРозмір: HEX 7мм\nДовжина: 55мм
value	Присоединительный квадрат: 1/2"\nРазмер: RIBE M14\nДлина: 100мм	Приєднувальний квадрат: 1/2"\nРозмір: RIBE M14\nДовжина: 100мм
value	Диаметр зачищаемых проводов: 1,6 мм	Діаметр зачищуваних проводів: 1,6 мм
value	Присоединительный квадрат: 1"\nДлина: 1000 мм	Приєднувальний квадрат: 1"\nДовжина: 1000 мм
value	Присоединительный квадрат: 1/2"\nРазмер: HEX 8мм\nДлина: 100мм	Приєднувальний квадрат: 1/2"\nРозмір: HEX 8мм\nДовжина: 100мм
value	Рабочий размер: TORX T30\nПрисоединительный квадрат: 1/4"	Робочий розмір: TORX T30\nПриєднувальний квадрат: 1/4"
value	Персональный	Персональний
value	Отображение на дисплее, Включение определенного цвета светодиода	Відображення на дисплеї, Увімкнення певного кольору світлодіода
value	Присоединительный квадрат: 3/4"\nДлина: 600 мм	Приєднувальний квадрат: 3/4"\nДовжина: 600 мм
value	Присоединительный квадрат: 1/4"\nРазмер: HEX 3мм\nДлина: 37мм	Приєднувальний квадрат: 1/4"\nРозмір: HEX 3мм\nДовжина: 37мм
value	Присоединительный квадрат: 1/2"\nРазмер: HEX 17мм\nДлина: 55мм	Приєднувальний квадрат: 1/2"\nРозмір: HEX 17мм\nДовжина: 55мм
value	Присоединительный квадрат: 1/2"\nРазмер: HEX 5мм\nДлина: 140мм	Приєднувальний квадрат: 1/2"\nРозмір: HEX 5мм\nДовжина: 140мм
value	Размер: 27мм\nПрисоединительный квадрат: 1/2"\nДлина: 78мм	Розмір: 27мм\nПриєднувальний квадрат: 1/2"\nДовжина: 78мм
value	Присоединительный квадрат: 1/4"\nРазмер: HEX 7мм\nДлина: 37мм	Приєднувальний квадрат: 1/4"\nРозмір: HEX 7мм\nДовжина: 37мм
value	Для сухой уборки	Для сухого прибирання
value	Наружный диаметр: Ø 51мм\nВнутренний диаметр: Ø 42.5мм\nШирина штифа: 4.9мм	Зовнішній діаметр: Ø 51мм\nВнутрішній діаметр: Ø 42.5мм\nШирина штифта: 4.9мм
value	Зубъев: 33\nПрисоединительный квадрат: 17 мм\nНаружный диаметр: Ø19.5 мм\nВнутренний диаметр: Ø11.8 мм	Зубців: 33\nПриєднувальний квадрат: 17 мм\nЗовнішній діаметр: Ø19.5 мм\nВнутрішній діаметр: Ø11.8 мм
value	Присоединительный квадрат: 1/2"\nРазмер: RIBE M6\nДлина: 100мм	Приєднувальний квадрат: 1/2"\nРозмір: RIBE M6\nДовжина: 100мм
value	Присоединительный квадрат: 1/2"\nРазмер: RIBE M5\nДлина: 100мм	Приєднувальний квадрат: 1/2"\nРозмір: RIBE M5\nДовжина: 100мм
value	Присоединительный квадрат: 1/2"\nРазмер: 19мм\nДлина: 34мм	Приєднувальний квадрат: 1/2"\nРозмір: 19мм\nДовжина: 34мм
value	Присоединительный квадрат: 1/4"\nДлина: 39 мм	Приєднувальний квадрат: 1/4"\nДовжина: 39 мм
value	Присоединительный квадрат: 1/4"\nРазмер: HEX 3мм\nДлина: 19,5мм	Приєднувальний квадрат: 1/4"\nРозмір: HEX 3мм\nДовжина: 19,5мм
value	Присоединительный размер: 17мм\nРазмер гайки коробки передач: M16H\nОбщая длина: 38мм\nПрименяемость: AUDI, VW	Приєднувальний розмір: 17мм\nРозмір гайки коробки передач: M16H\nЗагальна довжина: 38мм\nЗастосовність: AUDI, VW
value	Присоединительный квадрат: 3/4"\nРазмер: HEX 19мм\nДлина: 79мм	Приєднувальний квадрат: 3/4"\nРозмір: HEX 19мм\nДовжина: 79мм
value	Присоединительный квадрат: 3/4"\nДлина: 300 мм	Приєднувальний квадрат: 3/4"\nДовжина: 300 мм
value	Присоединительный квадрат: 1/2"\nРазмер: RIBE M13\nДлина: 100мм	Приєднувальний квадрат: 1/2"\nРозмір: RIBE M13\nДовжина: 100мм
value	Присоединительный квадрат: 1/2"\nРазмер: 18мм\nДлина: 34мм	Приєднувальний квадрат: 1/2"\nРозмір: 18мм\nДовжина: 34мм
value	Зарядка для телефона|Противоударный	Зарядка для телефона|Протиударний
value	Размер зеркала: 50 x 90 мм\nДлина рукоятки: 307-443 мм	Розмір дзеркала: 50 x 90 мм\nДовжина рукоятки: 307-443 мм
value	Присоединительный квадрат: 1/4"\nДлина: 140 мм	Приєднувальний квадрат: 1/4"\nДовжина: 140 мм
value	Диаметр коронок: 14-30 мм	Діаметр коронок: 14-30 мм
value	Присоединительный квадрат: 1/2"\nРазмер: HEX 4мм\nДлина: 55мм	Приєднувальний квадрат: 1/2"\nРозмір: HEX 4мм\nДовжина: 55мм
value	Присоединительный квадрат: 3/4"\nДлина: 111 мм	Приєднувальний квадрат: 3/4"\nДовжина: 111 мм
value	Присоединительный квадрат: 1/2"\nРазмер: SPLINE M6\nДлина: 100мм	Приєднувальний квадрат: 1/2"\nРозмір: SPLINE M6\nДовжина: 100мм
value	Присоединительный квадрат: 3/4"\nДлина: 1000 мм	Приєднувальний квадрат: 3/4"\nДовжина: 1000 мм
value	Присоединительный квадрат: 3/8"\nДлина: 450 мм	Приєднувальний квадрат: 3/8"\nДовжина: 450 мм
value	Присоединительный квадрат: 1/2"\nДлина: 300-600 мм	Приєднувальний квадрат: 1/2"\nДовжина: 300-600 мм
value	Присоединительный квадрат: 3/4"\nДлина: 450 мм	Приєднувальний квадрат: 3/4"\nДовжина: 450 мм
value	Присоединительный квадрат: 1/2"\nРазмер: RIBE M16\nДлина: 100мм	Приєднувальний квадрат: 1/2"\nРозмір: RIBE M16\nДовжина: 100мм
value	Присоединительный квадрат: 1/4"\nРазмер: PH2\nДлина: 19,5мм	Приєднувальний квадрат: 1/4"\nРозмір: PH2\nДовжина: 19,5мм
value	Присоединительный квадрат: 1"\nДлина: 110 мм	Приєднувальний квадрат: 1"\nДовжина: 110 мм
value	Присоединительный квадрат: 1/2"\nРазмер: RIBE M7\nДлина: 100мм	Приєднувальний квадрат: 1/2"\nРозмір: RIBE M7\nДовжина: 100мм
value	Присоединительный квадрат: 1/4"\nРазмер: HEX 5мм\nДлина: 19,5мм	Приєднувальний квадрат: 1/4"\nРозмір: HEX 5мм\nДовжина: 19,5мм
value	Присоединительный квадрат: 1/2"\nРазмер: SPLINE M8\nДлина: 100мм	Приєднувальний квадрат: 1/2"\nРозмір: SPLINE M8\nДовжина: 100мм
value	Длина - 125 мм	Довжина - 125 мм
value	Пирометры	Пірометри
value	Биты 1/4" 37 мм Torx: Т8, T10, T15, T20, T25, T27, T30, T40\nДержатель для головок (планка)	Біти 1/4" 37 мм Torx: Т8, T10, T15, T20, T25, T27, T30, T40\nТримач для головок (планка)
value	Биты 1/4" 25 мм: шестигранник размером: 3, 4, 5, 6; вилка размером: 4, 6, 8; M5; M6; M8; SQ2	Біти 1/4" 25 мм: шестигранник розміром: 3, 4, 5, 6; вилка розміром: 4, 6, 8; M5; M6; M8; SQ2
value	Тестеры и измерители автомобильные	Тестери та вимірювачі автомобільні
value	Присоединительный квадрат: 1/4"\nРазмер: HEX 7мм\nДлина: 19,5мм	Приєднувальний квадрат: 1/4"\nРозмір: HEX 7мм\nДовжина: 19,5мм
value	Присоединительный квадрат: 1/4"\nРазмер: HEX 5мм\nДлина: 37мм	Приєднувальний квадрат: 1/4"\nРозмір: HEX 5мм\nДовжина: 37мм
value	Присоединительный квадрат: 1/2"\nДлина: 71 мм	Приєднувальний квадрат: 1/2"\nДовжина: 71 мм
value	Присоединительный квадрат: 1/2"\nРазмер: SPLINE M8\nДлина: 55мм	Приєднувальний квадрат: 1/2"\nРозмір: SPLINE M8\nДовжина: 55мм
value	Присоединительный квадрат: 1/2"\nРазмер: HEX 12мм\nДлина: 55мм	Приєднувальний квадрат: 1/2"\nРозмір: HEX 12мм\nДовжина: 55мм
value	Присоединительный квадрат: 1/4"\nРазмер: PH4\nДлина: 37мм	Приєднувальний квадрат: 1/4"\nРозмір: PH4\nДовжина: 37мм
value	Размер зеркала: 44 x 66 мм\nДлина рукоятки: 275-965 мм	Розмір дзеркала: 44 x 66 мм\nДовжина рукоятки: 275-965 мм
value	Переносной	Переносний
value	Биты 1/4" 25 мм: 1 мм, 2 мм, 3 мм, 6 мм, 8 мм, 10 мм, Т8, Т10, T15, T20, T25	Біти 1/4" 25 мм: 1 мм, 2 мм, 3 мм, 6 мм, 8 мм, 10 мм, Т8, Т10, T15, T20, T25
value	Присоединительный квадрат: 1/2"\nРазмер: 15мм\nДлина: 34мм	Приєднувальний квадрат: 1/2"\nРозмір: 15мм\nДовжина: 34мм
value	Детекторы	Детектори
value	Электропроводка	Електропроводка
value	Манометр\nДлинный гибкий шланг (13")\nАдаптеры 14 и 18 мм\nАлюминиевый удлинитель\nКейс	Манометр\nДовгий гнучкий шланг (13")\nАдаптери 14 і 18 мм\nАлюмінієвий подовжувач\nКейс
value	18 ед.	18 од.
value	Присоединительный квадрат: 1/2"\nРазмер: HEX 5мм\nДлина: 100мм	Приєднувальний квадрат: 1/2"\nРозмір: HEX 5мм\nДовжина: 100мм
value	Биты 10 мм L30мм T40 10 шт	Біти 10 мм L30мм T40 10 шт
value	флажковый	прапорцевий
value	Присоединительный квадрат: 1/2"\nРазмер: HEX 5мм\nДлина: 55мм	Приєднувальний квадрат: 1/2"\nРозмір: HEX 5мм\nДовжина: 55мм
value	2 ед.	2 од.
value	Размер зеркала: 57 мм\nДлина рукоятки: 283-420 мм	Розмір дзеркала: 57 мм\nДовжина рукоятки: 283-420 мм
value	Присоединительный квадрат: 1/2"\nРазмер: RIBE M9\nДлина: 100мм	Приєднувальний квадрат: 1/2"\nРозмір: RIBE M9\nДовжина: 100мм
value	Измерительные системы и приспособления	Вимірювальні системи та пристосування
value	Ультрафиолетовый	Ультрафіолетовий
value	Присоединительный квадрат: 1/4"\nДлина: 34 мм	Приєднувальний квадрат: 1/4"\nДовжина: 34 мм
value	Присоединительный квадрат: 3/4"\nДлина: 400 мм	Приєднувальний квадрат: 3/4"\nДовжина: 400 мм
value	Ключ разводной	Ключ розвідний
value	Присоединительный квадрат: 3/4"\nРазмер: HEX 14мм\nДлина: 79мм	Приєднувальний квадрат: 3/4"\nРозмір: HEX 14мм\nДовжина: 79мм
value	Присоединительный квадрат: 1/2"\nРабочий размер: 22мм (6-граней)	Приєднувальний квадрат: 1/2"\nРобочий розмір: 22мм (6-граней)
value	Рабочий размер: E14\nПрисоединительный квадрат: 1/2"\nДлина: 140мм\nПрименяемость: BMW, Mercedes, Opel, Vauxhall и др.	Робочий розмір: E14\nПриєднувальний квадрат: 1/2"\nДовжина: 140мм\nЗастосовність: BMW, Mercedes, Opel, Vauxhall та ін.
value	Присоединительный квадрат: 3/8"\nДлина: 48 мм	Приєднувальний квадрат: 3/8"\nДовжина: 48 мм
value	Рабочий размер: TORX T27\nПрисоединительный квадрат: 1/4"	Робочий розмір: TORX T27\nПриєднувальний квадрат: 1/4"
value	Индикаторная	Індикаторна
value	Присоединительный квадрат: 1/4"\nДлина: 400 мм	Приєднувальний квадрат: 1/4"\nДовжина: 400 мм
value	Длина: 300 мм	Довжина: 300 мм
value	Зажимное усилие (H*m) 140-700, Длина инструмента 1092 мм	Зусилля затиску (H*m) 140-700, Довжина інструмента 1092 мм
value	Стройматериалы|Древесина|Изделия из древесины	Будматеріали|Деревина|Вироби з деревини
value	Почва|Грунт|Зернопродукты|Древесина|Изделия из древесины|Целлюлозно-бумажные изделия|Кирпич|Бетон|Стройматериалы	Ґрунт|Грунт|Зернопродукти|Деревина|Вироби з деревини|Целюлозно-паперові вироби|Цегла|Бетон|Будматеріали
value	Стройматериалы|Древесина|Изделия из древесины|Кирпич	Будматеріали|Деревина|Вироби з деревини|Цегла
value	Зернопродукты|Семена зерновых культур	Зернопродукти|Насіння зернових культур
value	Для измерения температуры пищи	Для вимірювання температури їжі
value	Вычисление угла|Непрерывное измерение|Подсветка дисплея|Функции Пифагора	Обчислення кута|Безперервне вимірювання|Підсвічування дисплея|Функції Піфагора
value	Функции Пифагора|Встроенная память|Непрерывное измерение|Подсветка дисплея	Функції Піфагора|Вбудована пам'ять|Безперервне вимірювання|Підсвічування дисплея
value	Вибрационная	Вібраційна
value	Проверка чередования фаз	Перевірка чергування фаз
value	Чехол на сидения	Чохол на сидіння
value	Метрическая|Градусы	Метрична|Градуси
value	Литой алюминий	Литий алюміній
value	Бумажная коробка	Паперова коробка
value	Пусковое	Пусковий
value	Вычисление угла|Функции Пифагора|Подсветка дисплея|Непрерывное измерение	Обчислення кута|Функції Піфагора|Підсвічування дисплея|Безперервне вимірювання
value	Прямой|Шестигранный|Крестообразный	Прямий|Шестигранний|Хрестоподібний
value	Световая	Світлова
value	Пластик|Алюминиевый сплав|Металл и пластик	Пластик|Алюмінієвий сплав|Метал і пластик
value	Беспроводная зарядка|Фонарик	Бездротова зарядка|Ліхтарик
value	Беспроводная зарядка|Влагозащищенный корпус|Индикатор уровня заряда|Фонарик|Быстрая зарядка	Бездротова зарядка|Вологозахищений корпус|Індикатор рівня заряду|Ліхтарик|Швидка зарядка
value	Натуральное дерево	Натуральне дерево
value	Для освещения парковок|Для ЖКХ|Для освещения рекламных конструкций|Для наружного освещения зданий	Для освітлення паркувань|Для ЖКГ|Для освітлення рекламних конструкцій|Для зовнішнього освітлення будівель
value	Закаленное стекло	Загартоване скло
value	Для ЖКХ|Для освещения рекламных конструкций|Для наружного освещения зданий|Для освещения парковок	Для ЖКГ|Для освітлення рекламних конструкцій|Для зовнішнього освітлення будівель|Для освітлення паркувань
value	Для наружного освещения зданий|Для ЖКХ|Для освещения парковок|Для освещения рекламных конструкций	Для зовнішнього освітлення будівель|Для ЖКГ|Для освітлення паркувань|Для освітлення рекламних конструкцій
value	Для ЖКХ|Для наружного освещения зданий|Для освещения парковок|Для освещения рекламных конструкций	Для ЖКГ|Для зовнішнього освітлення будівель|Для освітлення паркувань|Для освітлення рекламних конструкцій
value	Фонарик|Быстрая зарядка	Ліхтарик|Швидка зарядка
value	Индикатор уровня заряда|Быстрая зарядка|Фонарик|Беспроводная зарядка	Індикатор рівня заряду|Швидка зарядка|Ліхтарик|Бездротова зарядка
value	Стрелочное	Стрілкове
value	Складной	Складаний
value	Фактурная	Фактурна
value	угловая	кутова
value	Автоматическое	Автоматичне
value	Древесина|Изделия из древесины|Целлюлозно-бумажные изделия	Деревина|Вироби з деревини|Целюлозно-паперові вироби
value	Полусинтетическое	Напівсинтетичне
value	Четырёхтактный	Чотиритактний
value	Бензиновый / Дизельный	Бензиновий / Дизельний
value	Детектор движения	Детектор руху
value	Оптический зум|Регулируемый угол наклона	Оптичний зум|Регульований кут нахилу
value	Максимальный|Лазер	Максимальний|Лазер
value	Лазерная подсветка|Ультрафиолетовый	Лазерне підсвічування|Ультрафіолетовий
value	Максимальный|Минимальный	Максимальний|Мінімальний
value	USB|Солнечные батареи	USB|Сонячні батареї
value	Максимальный|Средний|Минимальный|Мигающий|Режим SOS	Максимальний|Середній|Мінімальний|Миготливий|Режим SOS
value	Максимальный	Максимальний
value	Максимальный|Режим SOS	Максимальний|Режим SOS
value	Оптические и лазерные стенды	Оптичні та лазерні стенди
value	Стяжной ремень	Стяжний ремінь
